300000,0,Writer,Male,Graduate School,Single,34,Yes
440000,0,Writer,Female,Graduate School,Single,36,No
20000,11968,Doctor,Female,Graduate School,Single,25,Yes
200000,871,Doctor,Female,Graduate School,Single,27,No
60000,20847,Doctor,Female,Graduate School,Single,27,No
20000,10934,Teacher,Male,Graduate School,Single,40,No
100000,55734,Lawyer,Male,Graduate School,Single,27,No
340000,172180,Writer,Female,Graduate School,Single,27,No
150000,99855,Singer,Male,Graduate School,Married,40,No
60000,10540,Broker,Female,Graduate School,Single,28,No
20000,20571,Teacher,Male,Graduate School,Single,27,No
190000,143464,Singer,Female,Graduate School,Single,28,No
260000,156882,Broker,Female,Graduate School,Single,30,No
120000,882,Teacher,Female,Graduate School,Single,34,No
200000,2393,Dealer,Female,Graduate School,Single,29,No
180000,274731,Writer,Male,Graduate School,Married,39,No
180000,145403,Writer,Female,Graduate School,Single,26,No
160000,3097,Shopkeeper,Female,Graduate School,Single,29,No
90000,39128,Doctor,Male,Graduate School,Single,26,No
200000,-14386,Doctor,Male,Graduate School,Married,36,No
380000,0,Lawyer,Male,Graduate School,Single,30,Yes
260000,49657,Singer,Male,Graduate School,Married,34,No
110000,0,Singer,Male,Graduate School,Married,40,Yes
230000,761,Singer,Female,Graduate School,Single,35,No
300000,0,Doctor,Male,Graduate School,Married,40,No
160000,99,Shopkeeper,Male,Graduate School,Single,30,No
90000,34302,Lawyer,Female,Graduate School,Single,34,No
180000,173267,Writer,Male,Graduate School,Married,46,No
140000,10833,Dancer,Female,Graduate School,Single,28,No
210000,69937,Dealer,Male,Graduate School,Single,30,No
80000,0,Engineer,Female,Graduate School,Single,29,No
260000,1131,Teacher,Male,Graduate School,Married,30,Yes
350000,0,Lawyer,Male,Graduate School,Married,38,No
360000,38000,Teacher,Male,Graduate School,Married,28,No
140000,142428,Singer,Female,Graduate School,Single,27,No
100000,40810,Lawyer,Male,Graduate School,Single,38,No
240000,156362,Teacher,Male,Graduate School,Single,29,No
150000,1464,Dancer,Male,Graduate School,Single,41,Yes
160000,160432,Shopkeeper,Female,Graduate School,Single,29,Yes
200000,3858,Doctor,Male,Graduate School,Married,52,No
500000,507062,Doctor,Male,Graduate School,Married,37,No
320000,55607,Singer,Female,Graduate School,Single,27,No
280000,168382,Engineer,Male,Graduate School,Single,31,No
60000,29332,Broker,Female,Graduate School,Single,23,Yes
200000,190,Broker,Female,Graduate School,Married,38,No
230000,0,Writer,Female,Graduate School,Married,32,No
200000,7184,Shopkeeper,Female,Graduate School,Single,31,No
50000,14811,Dealer,Female,Graduate School,Single,30,No
260000,0,Lawyer,Female,Graduate School,Single,36,Yes
30000,25265,Doctor,Male,Graduate School,Single,24,No
440000,169661,Doctor,Female,Graduate School,Single,29,No
170000,199,Doctor,Female,Graduate School,Single,31,Yes
70000,70119,Writer,Male,Graduate School,Single,27,No
390000,304867,Teacher,Female,Graduate School,Single,27,Yes
110000,48123,Dealer,Female,Graduate School,Single,29,No
580000,159760,Shopkeeper,Female,Graduate School,Married,36,No
60000,14072,Writer,Female,Graduate School,Single,27,No
50000,51044,Lawyer,Female,Graduate School,Married,25,No
80000,77024,Writer,Female,Graduate School,Single,23,Yes
100000,83831,Shopkeeper,Male,Graduate School,Single,32,No
30000,0,Singer,Female,Graduate School,Single,26,No
200000,122923,Dancer,Female,Graduate School,Single,27,No
240000,246135,Doctor,Male,Graduate School,Single,44,Yes
160000,146433,Engineer,Female,Graduate School,Single,28,No
180000,46122,Dealer,Female,Graduate School,Married,53,No
380000,0,Writer,Male,Graduate School,Married,51,Yes
600000,467150,Broker,Male,Graduate School,Single,53,Yes
200000,156786,Engineer,Female,Graduate School,Single,26,No
50000,23974,Broker,Male,Graduate School,Single,32,No
230000,30141,Singer,Female,Graduate School,Single,28,No
230000,208459,Dealer,Male,Graduate School,Married,59,Yes
220000,212795,Teacher,Male,Graduate School,Single,38,Yes
90000,6160,Dealer,Female,Graduate School,Married,41,No
50000,50893,Dancer,Male,Graduate School,Single,44,No
500000,600,Shopkeeper,Female,Graduate School,Married,38,No
200000,0,Writer,Male,Graduate School,Single,31,No
230000,6865,Shopkeeper,Female,Graduate School,Married,42,No
260000,16426,Singer,Female,Graduate School,Married,34,No
80000,8574,Engineer,Female,Graduate School,Married,28,Yes
50000,508,Writer,Male,Graduate School,Married,41,No
250000,66,Engineer,Female,Graduate School,Married,49,No
20000,15912,Singer,Male,Graduate School,Married,38,No
130000,19161,Writer,Female,Graduate School,Married,33,Yes
160000,396,Teacher,Male,Graduate School,Single,35,No
120000,884,Singer,Male,Graduate School,Single,26,No
360000,20223,Teacher,Male,Graduate School,Single,28,No
290000,93844,Doctor,Female,Graduate School,Married,34,No
30000,16496,Writer,Female,Graduate School,Married,31,No
360000,1210,Teacher,Male,Graduate School,Single,28,Yes
210000,67374,Doctor,Female,Graduate School,Single,32,No
360000,-8,Engineer,Male,Graduate School,Single,26,No
50000,2411,Dancer,Male,Graduate School,Single,26,No
440000,330759,Broker,Female,Graduate School,Single,35,No
50000,3257,Engineer,Female,University,Married,52,No
200000,399,Shopkeeper,Female,Graduate School,Single,38,No
150000,0,Dealer,Female,Graduate School,Single,28,No
100000,30092,Broker,Female,Graduate School,Single,24,No
360000,12339,Singer,Female,Graduate School,Married,34,No
390000,50620,Lawyer,Female,Graduate School,Single,31,No
220000,-65,Teacher,Female,Graduate School,Married,41,Yes
230000,2403,Dealer,Female,Graduate School,Single,28,No
120000,52437,Shopkeeper,Male,Graduate School,Single,27,No
190000,28204,Singer,Female,Graduate School,Single,41,Yes
50000,50715,Shopkeeper,Male,Graduate School,Married,56,Yes
240000,0,Doctor,Female,Graduate School,Married,42,No
160000,5233,Singer,Female,Graduate School,Married,33,No
270000,5780,Dealer,Male,Graduate School,Single,34,No
390000,834,Lawyer,Female,Graduate School,Single,45,No
90000,13141,Doctor,Female,Graduate School,Single,24,Yes
360000,7071,Shopkeeper,Male,Graduate School,Single,28,No
270000,18751,Dancer,Female,Graduate School,Married,40,No
200000,55788,Teacher,Female,Graduate School,Single,29,No
350000,10900,Writer,Male,Graduate School,Single,33,No
290000,279610,Dancer,Male,Graduate School,Married,53,Yes
270000,475,Broker,Female,Graduate School,Single,28,No
80000,5994,Shopkeeper,Male,Graduate School,Single,31,No
160000,1433,Doctor,Male,Graduate School,Single,26,No
20000,14603,Broker,Female,Graduate School,Single,25,No
220000,0,Singer,Male,Graduate School,Married,43,Yes
230000,30341,Singer,Female,Graduate School,Married,30,No
160000,83255,Dealer,Male,Graduate School,Single,34,No
50000,34976,Singer,Male,Graduate School,Married,35,No
200000,144678,Broker,Male,Graduate School,Married,43,No
170000,17862,Engineer,Male,Graduate School,Married,53,No
50000,22746,Doctor,Male,Graduate School,Single,34,No
110000,40882,Broker,Female,Graduate School,Single,24,No
220000,44177,Singer,Male,Graduate School,Single,43,No
360000,3280,Dealer,Female,Graduate School,Single,29,Yes
150000,21724,Engineer,Male,Graduate School,Single,33,No
200000,0,Broker,Female,Graduate School,Married,37,No
60000,58839,Lawyer,Male,Graduate School,Single,25,No
90000,7624,Doctor,Female,Graduate School,Single,27,No
90000,491,Broker,Female,Graduate School,Single,24,No
70000,60040,Teacher,Male,Graduate School,Married,46,No
230000,660,Writer,Male,Graduate School,Married,39,No
400000,60125,Shopkeeper,Female,Graduate School,Single,40,No
270000,0,Teacher,Male,Graduate School,Single,32,No
20000,20137,Dealer,Female,Graduate School,Single,22,No
450000,-200,Dealer,Female,Graduate School,Married,42,Yes
190000,46923,Lawyer,Female,Graduate School,Single,28,Yes
80000,53261,Singer,Female,Graduate School,Single,23,No
160000,14150,Dealer,Female,Graduate School,Married,33,No
140000,1034,Teacher,Female,Graduate School,Single,37,No
50000,5137,Lawyer,Male,Graduate School,Single,22,No
20000,5766,Singer,Female,Graduate School,Married,30,Yes
100000,96193,Singer,Female,Graduate School,Single,28,Yes
320000,97797,Dealer,Female,Graduate School,Married,41,No
200000,71989,Broker,Male,Graduate School,Single,28,No
30000,29033,Shopkeeper,Female,University,Single,43,No
230000,0,Singer,Female,Graduate School,Single,29,No
230000,4259,Teacher,Female,Graduate School,Married,35,No
320000,247276,Singer,Male,Graduate School,Married,40,No
360000,1548,Writer,Male,Graduate School,Married,47,No
140000,123049,Lawyer,Male,Graduate School,Married,40,No
70000,55664,Dancer,Male,Graduate School,Single,30,No
150000,0,Broker,Female,Graduate School,Single,29,No
50000,27966,Dealer,Female,Graduate School,Married,34,No
280000,28026,Writer,Male,Graduate School,Married,41,No
300000,43610,Dancer,Female,Graduate School,Single,31,No
200000,5780,Dealer,Female,Graduate School,Married,27,No
50000,15448,Dealer,Male,Graduate School,Single,26,Yes
50000,17681,Doctor,Male,Graduate School,Single,49,No
360000,18886,Lawyer,Female,Graduate School,Married,30,No
400000,203,Teacher,Female,Graduate School,Single,31,No
150000,0,Shopkeeper,Female,Graduate School,Married,35,No
180000,0,Broker,Female,Graduate School,Single,27,No
320000,9192,Dealer,Male,Graduate School,Married,47,No
60000,546,Doctor,Male,Graduate School,Single,29,Yes
120000,1278,Teacher,Male,Graduate School,Single,34,No
160000,316,Singer,Female,Graduate School,Married,37,No
610000,142764,Dancer,Female,Graduate School,Single,31,No
110000,92849,Lawyer,Female,Graduate School,Single,25,No
110000,1064,Singer,Female,Graduate School,Single,30,No
140000,56764,Singer,Female,Graduate School,Married,51,No
70000,43048,Doctor,Male,Graduate School,Single,51,No
150000,390,Singer,Female,Graduate School,Single,31,Yes
90000,84710,Writer,Female,Graduate School,Single,25,No
510000,2115,Dealer,Female,Graduate School,Single,35,No
210000,11442,Singer,Female,Graduate School,Single,28,No
200000,2257,Broker,Female,Graduate School,Married,35,No
260000,316,Singer,Male,Graduate School,Single,44,No
50000,7363,Teacher,Female,Graduate School,Single,33,No
60000,29649,Engineer,Female,Graduate School,Single,26,No
200000,12716,Doctor,Male,Graduate School,Single,26,No
50000,47858,Writer,Female,Graduate School,Married,32,Yes
230000,40732,Broker,Male,Graduate School,Single,29,No
100000,79580,Dancer,Female,Graduate School,Single,28,Yes
210000,0,Engineer,Female,Graduate School,Married,42,Yes
500000,31421,Engineer,Female,Graduate School,Single,26,No
370000,929,Dancer,Female,Graduate School,Single,38,No
230000,2648,Doctor,Female,Graduate School,Married,35,No
70000,-54,Shopkeeper,Male,Graduate School,Single,27,No
410000,5335,Broker,Male,Graduate School,Single,32,No
50000,46750,Shopkeeper,Female,Graduate School,Married,34,No
230000,0,Writer,Female,Graduate School,Single,29,No
50000,13801,Doctor,Female,Graduate School,Single,22,No
100000,15355,Shopkeeper,Female,Graduate School,Single,48,No
400000,385,Dealer,Male,Graduate School,Single,37,No
230000,6666,Writer,Female,Graduate School,Single,28,No
300000,25239,Shopkeeper,Female,Graduate School,Married,36,No
190000,31061,Teacher,Female,Graduate School,Single,26,No
120000,70096,Doctor,Female,Graduate School,Single,44,No
700000,99259,Singer,Female,Graduate School,Married,39,No
140000,0,Doctor,Female,Graduate School,Single,24,No
60000,15380,Lawyer,Male,Graduate School,Single,30,No
20000,20243,Dealer,Female,Graduate School,Single,22,No
40000,11058,Dancer,Male,Graduate School,Single,27,Yes
320000,2007,Teacher,Male,Graduate School,Single,28,No
20000,17246,Doctor,Female,Graduate School,Single,23,No
500000,0,Dancer,Male,Graduate School,Married,43,Yes
490000,4290,Writer,Female,Graduate School,Married,38,No
50000,30400,Engineer,Male,Graduate School,Married,37,No
40000,26461,Doctor,Female,Graduate School,Single,29,Yes
50000,0,Shopkeeper,Male,Graduate School,Single,26,No
260000,1086,Shopkeeper,Male,Graduate School,Married,41,No
200000,43515,Shopkeeper,Male,Graduate School,Single,32,No
100000,29109,Lawyer,Male,Graduate School,Single,35,No
180000,4453,Singer,Male,Graduate School,Married,45,No
150000,45335,Doctor,Male,Graduate School,Single,33,No
200000,4935,Engineer,Male,Graduate School,Single,30,No
230000,224020,Writer,Female,Graduate School,Single,38,No
310000,1544,Broker,Male,Graduate School,Single,30,No
320000,137574,Singer,Male,Graduate School,Single,27,No
200000,100,Writer,Male,Graduate School,Single,31,No
110000,92610,Doctor,Male,Graduate School,Single,55,Yes
170000,131864,Engineer,Female,Graduate School,Single,28,Yes
200000,3877,Singer,Male,Graduate School,Married,36,No
360000,0,Doctor,Male,Graduate School,Single,30,No
140000,4036,Shopkeeper,Female,Graduate School,Married,36,No
50000,4187,Dancer,Male,Graduate School,Single,30,Yes
50000,7010,Engineer,Male,Graduate School,Single,27,No
360000,79837,Writer,Female,Graduate School,Single,27,No
90000,86014,Writer,Female,Graduate School,Single,25,No
500000,386405,Doctor,Male,Graduate School,Single,32,No
200000,0,Dancer,Male,Graduate School,Married,39,No
350000,54969,Dancer,Male,Graduate School,Married,48,No
120000,0,Teacher,Male,Graduate School,Single,32,Yes
240000,471814,Doctor,Male,Graduate School,Single,46,No
90000,22109,Dancer,Female,Graduate School,Single,23,No
260000,0,Writer,Female,Graduate School,Single,33,No
50000,27245,Shopkeeper,Female,Graduate School,Single,24,No
110000,8481,Singer,Male,Graduate School,Married,40,No
20000,1371,Shopkeeper,Female,Graduate School,Single,24,No
180000,11392,Broker,Male,Graduate School,Single,27,Yes
180000,10737,Writer,Female,Graduate School,Single,36,No
200000,1242,Lawyer,Male,Graduate School,Married,34,No
320000,9955,Lawyer,Male,Graduate School,Married,60,Yes
240000,11874,Engineer,Male,Graduate School,Single,34,No
50000,42543,Writer,Female,Graduate School,Single,25,No
330000,4785,Broker,Female,Graduate School,Married,37,No
360000,15854,Writer,Female,Graduate School,Single,29,No
30000,12897,Teacher,Male,Graduate School,Married,27,Yes
160000,117126,Dancer,Male,Graduate School,Married,41,No
200000,6206,Dancer,Female,Graduate School,Married,34,Yes
350000,4439,Singer,Male,Graduate School,Single,35,No
250000,1338,Shopkeeper,Male,Graduate School,Single,41,Yes
380000,8201,Engineer,Male,University,Married,56,Yes
500000,294827,Shopkeeper,Male,Graduate School,Married,36,No
30000,0,Shopkeeper,Male,Graduate School,Single,28,No
220000,996,Engineer,Female,Graduate School,Married,36,No
300000,11973,Writer,Male,Graduate School,Married,42,Yes
150000,50,Dancer,Female,Graduate School,Single,30,No
180000,666,Lawyer,Male,Graduate School,Single,28,No
70000,63903,Singer,Female,Graduate School,Single,24,No
500000,45106,Teacher,Male,Graduate School,Single,36,Yes
50000,49860,Doctor,Female,Graduate School,Single,23,No
260000,1215,Dancer,Female,Graduate School,Married,44,Yes
360000,279846,Writer,Female,Graduate School,Single,25,Yes
290000,0,Teacher,Female,Graduate School,Single,29,Yes
200000,-200,Engineer,Male,Graduate School,Single,39,No
140000,39716,Singer,Male,Graduate School,Married,45,No
360000,0,Dancer,Male,Graduate School,Married,38,Yes
360000,0,Lawyer,Male,Graduate School,Single,36,Yes
140000,2937,Dancer,Male,Graduate School,Single,29,No
80000,80000,Dealer,Female,Graduate School,Single,27,No
280000,164736,Dealer,Male,Graduate School,Single,31,No
410000,2744,Doctor,Female,Graduate School,Married,31,No
450000,29747,Doctor,Male,Graduate School,Single,38,No
360000,92961,Writer,Male,Graduate School,Married,46,No
130000,129689,Teacher,Female,Graduate School,Married,36,No
160000,2198,Singer,Female,Graduate School,Single,26,Yes
70000,69398,Dancer,Male,Graduate School,Single,57,No
200000,9918,Broker,Female,Graduate School,Married,35,No
180000,153099,Lawyer,Male,Graduate School,Married,38,No
450000,11343,Dancer,Female,Graduate School,Single,41,No
200000,-5,Lawyer,Male,Graduate School,Single,33,No
400000,1107,Engineer,Female,Graduate School,Married,40,No
170000,764,Engineer,Male,Graduate School,Single,33,No
140000,652,Broker,Female,Graduate School,Single,31,Yes
150000,11109,Shopkeeper,Male,Graduate School,Single,23,No
90000,90922,Writer,Female,Graduate School,Single,36,No
20000,16233,Dealer,Female,Graduate School,Single,22,Yes
30000,26847,Lawyer,Female,Graduate School,Single,23,No
300000,3000,Dealer,Female,Graduate School,Married,42,No
30000,28033,Shopkeeper,Male,Graduate School,Married,42,No
190000,115056,Lawyer,Female,Graduate School,Single,33,No
300000,120151,Teacher,Male,Graduate School,Married,42,No
200000,2159,Dealer,Male,Graduate School,Single,40,No
110000,32691,Engineer,Female,Graduate School,Single,35,No
230000,1477,Dancer,Male,Graduate School,Married,61,No
350000,148341,Broker,Male,Graduate School,Single,33,No
500000,204198,Shopkeeper,Male,Graduate School,Single,27,No
500000,172041,Dealer,Male,Graduate School,Single,35,No
60000,34735,Dancer,Female,Graduate School,Single,30,No
50000,47054,Broker,Female,Graduate School,Single,25,Yes
310000,36513,Writer,Female,Graduate School,Single,28,No
250000,215316,Lawyer,Male,Graduate School,Single,31,No
670000,244663,Engineer,Male,Graduate School,Single,29,No
130000,2343,Teacher,Male,Graduate School,Single,26,No
170000,0,Writer,Male,Graduate School,Married,42,No
110000,36802,Doctor,Male,Graduate School,Married,50,No
380000,6614,Singer,Female,Graduate School,Married,40,No
200000,7812,Broker,Female,Graduate School,Married,41,No
110000,12633,Writer,Male,Graduate School,Single,33,No
60000,11862,Broker,Male,Graduate School,Single,27,No
20000,18738,Singer,Male,Graduate School,Single,24,No
300000,2285,Doctor,Male,Graduate School,Married,38,No
500000,22369,Doctor,Female,Graduate School,Single,35,No
160000,0,Teacher,Female,Graduate School,Single,29,No
270000,256402,Singer,Male,Graduate School,Married,44,No
30000,19801,Teacher,Female,Graduate School,Single,25,No
200000,8432,Broker,Female,Graduate School,Married,39,No
70000,2400,Lawyer,Female,Graduate School,Single,31,Yes
360000,71195,Engineer,Male,Graduate School,Single,33,No
140000,149389,Teacher,Female,Graduate School,Single,30,No
280000,191493,Lawyer,Male,Graduate School,Single,30,No
150000,10705,Lawyer,Female,Graduate School,Single,30,No
130000,3820,Dancer,Female,Graduate School,Single,23,No
70000,70524,Dancer,Male,Graduate School,Single,33,No
200000,115702,Lawyer,Male,Graduate School,Single,52,No
80000,3526,Dealer,Female,Graduate School,Single,23,No
140000,9305,Doctor,Female,Graduate School,Single,28,Yes
180000,666,Dealer,Female,Graduate School,Single,32,No
390000,386301,Lawyer,Female,Graduate School,Single,27,No
200000,194241,Doctor,Female,Graduate School,Single,29,No
460000,410033,Doctor,Male,Graduate School,Single,29,No
180000,169263,Writer,Female,Graduate School,Single,24,No
240000,3093,Broker,Female,Graduate School,Single,29,No
250000,584,Lawyer,Male,Graduate School,Single,38,No
200000,123337,Engineer,Male,Graduate School,Married,37,No
160000,710,Dealer,Female,Graduate School,Married,39,No
360000,0,Writer,Male,Graduate School,Married,36,No
120000,30101,Dancer,Male,Graduate School,Single,29,No
300000,247279,Lawyer,Female,Graduate School,Single,48,No
210000,211749,Writer,Female,Graduate School,Married,37,No
290000,1312,Engineer,Female,Graduate School,Married,30,Yes
360000,4134,Dealer,Male,Graduate School,Single,43,No
230000,164634,Teacher,Male,Graduate School,Single,32,No
340000,351828,Dancer,Female,Graduate School,Married,30,No
50000,8537,Doctor,Female,Graduate School,Single,22,No
30000,3019,Shopkeeper,Female,Graduate School,Single,24,No
210000,1360,Dancer,Male,Graduate School,Single,26,No
680000,18314,Writer,Male,Graduate School,Single,37,No
50000,45717,Lawyer,Male,Graduate School,Married,47,No
280000,270276,Shopkeeper,Female,Graduate School,Single,30,No
60000,8308,Dealer,Male,Graduate School,Married,33,No
500000,140,Dancer,Male,Graduate School,Married,45,No
90000,10750,Teacher,Male,Graduate School,Single,26,No
170000,74298,Teacher,Male,Graduate School,Married,39,Yes
350000,2400,Singer,Female,Graduate School,Married,52,Yes
200000,65935,Shopkeeper,Female,Graduate School,Single,29,Yes
20000,15829,Writer,Female,Graduate School,Single,22,No
290000,194301,Dancer,Male,Graduate School,Married,46,No
230000,416,Singer,Male,Graduate School,Single,26,No
180000,950,Engineer,Female,Graduate School,Single,28,No
210000,291,Singer,Male,Graduate School,Single,33,No
50000,49946,Engineer,Male,Graduate School,Single,24,No
150000,45000,Dancer,Male,Graduate School,Single,37,No
370000,21160,Lawyer,Female,Graduate School,Married,53,No
20000,10658,Dealer,Female,Graduate School,Single,26,No
20000,416,Teacher,Male,Graduate School,Single,26,Yes
200000,38635,Broker,Female,Graduate School,Single,31,No
360000,0,Dealer,Male,Graduate School,Single,34,No
20000,6733,Teacher,Female,Graduate School,Single,23,No
320000,113801,Broker,Female,Graduate School,Single,30,No
80000,16936,Engineer,Female,Graduate School,Single,29,Yes
70000,853,Dealer,Female,Graduate School,Single,23,No
430000,29860,Teacher,Male,Graduate School,Single,31,No
50000,8014,Dancer,Female,Graduate School,Married,37,No
390000,0,Lawyer,Female,Graduate School,Married,34,No
250000,17454,Writer,Female,Graduate School,Married,43,No
390000,6466,Engineer,Female,Graduate School,Single,31,No
