100000,9813,Shopkeeper,Male,Graduate School,Single,30,No
20000,3396,Lawyer,Female,Graduate School,Single,34,No
550000,37064,Writer,Male,Graduate School,Married,46,No
80000,38920,Dancer,Female,Graduate School,Single,28,No
700000,279075,Dealer,Male,Graduate School,Single,30,No
600000,305748,Engineer,Female,Graduate School,Single,29,No
350000,155952,Teacher,Male,Graduate School,Married,30,Yes
450000,431301,Lawyer,Male,Graduate School,Married,38,No
250000,71981,Teacher,Male,Graduate School,Married,28,No
550000,285144,Singer,Female,Graduate School,Single,27,No
450000,271995,Lawyer,Male,Graduate School,Single,38,No
350000,7096,Teacher,Male,Graduate School,Single,29,No
130000,9661,Dancer,Male,Graduate School,Single,41,Yes
130000,44000,Shopkeeper,Female,Graduate School,Single,29,Yes
110000,75364,Doctor,Male,Graduate School,Married,52,No
150000,25404,Doctor,Male,Graduate School,Married,37,No
150000,58222,Singer,Female,Graduate School,Single,27,No
20000,18631,Engineer,Male,Graduate School,Single,31,No
150000,44076,Broker,Female,Graduate School,Single,23,Yes
180000,81118,Broker,Female,Graduate School,Married,38,No
200000,5539,Writer,Female,Graduate School,Married,32,No
150000,122273,Shopkeeper,Female,Graduate School,Single,31,No
40000,10534,Dealer,Female,Graduate School,Single,30,No
400000,66543,Lawyer,Female,Graduate School,Single,36,Yes
400000,237650,Doctor,Male,Graduate School,Single,24,No
60000,34257,Doctor,Female,Graduate School,Single,29,No
200000,153248,Doctor,Female,Graduate School,Single,31,Yes
250000,22032,Writer,Male,Graduate School,Single,27,No
130000,98087,Teacher,Female,Graduate School,Single,27,Yes
300000,125036,Dealer,Female,Graduate School,Single,29,No
180000,127256,Shopkeeper,Female,Graduate School,Married,36,No
110000,77750,Writer,Female,Graduate School,Single,27,No
20000,14620,Lawyer,Female,Graduate School,Married,25,No
750000,657620,Writer,Female,Graduate School,Single,23,Yes
550000,329135,Shopkeeper,Male,Graduate School,Single,32,No
300000,92290,Singer,Female,Graduate School,Single,26,No
150000,38284,Dancer,Female,Graduate School,Single,27,No
60000,955,Doctor,Male,Graduate School,Single,44,Yes
700000,373261,Engineer,Female,Graduate School,Single,28,No
600000,182982,Dealer,Female,Graduate School,Married,53,No
20000,18779,Writer,Male,Graduate School,Married,51,Yes
250000,1803,Broker,Male,Graduate School,Single,53,Yes
450000,273903,Engineer,Female,Graduate School,Single,26,No
80000,74529,Broker,Male,Graduate School,Single,32,No
400000,165756,Singer,Female,Graduate School,Single,28,No
300000,13278,Dealer,Male,Graduate School,Married,59,Yes
40000,38524,Teacher,Male,Graduate School,Single,38,Yes
40000,34902,Dealer,Female,Graduate School,Married,41,No
450000,202549,Dancer,Male,Graduate School,Single,44,No
700000,627104,Shopkeeper,Female,Graduate School,Married,38,No
200000,107131,Writer,Male,Graduate School,Single,31,No
550000,266887,Shopkeeper,Female,Graduate School,Married,42,No
150000,71421,Singer,Female,Graduate School,Married,34,No
200000,161646,Engineer,Female,Graduate School,Married,28,Yes
750000,199536,Writer,Male,Graduate School,Married,41,No
600000,474145,Engineer,Female,Graduate School,Married,49,No
200000,97797,Singer,Male,Graduate School,Married,38,No
60000,52004,Writer,Female,Graduate School,Married,33,Yes
600000,356989,Teacher,Male,Graduate School,Single,35,No
250000,243587,Singer,Male,Graduate School,Single,26,No
110000,53668,Teacher,Male,Graduate School,Single,28,No
700000,83821,Doctor,Female,Graduate School,Married,34,No
100000,36099,Writer,Female,Graduate School,Married,31,No
250000,183197,Teacher,Male,Graduate School,Single,28,Yes
200000,118719,Doctor,Female,Graduate School,Single,32,No
250000,56778,Engineer,Male,Graduate School,Single,26,No
20000,2787,Dancer,Male,Graduate School,Single,26,No
60000,10193,Broker,Female,Graduate School,Single,35,No
450000,400637,Engineer,Female,University,Married,52,No
150000,126758,Shopkeeper,Female,Graduate School,Single,38,No
300000,56580,Dealer,Female,Graduate School,Single,28,No
200000,24082,Broker,Female,Graduate School,Single,24,No
80000,44030,Singer,Female,Graduate School,Married,34,No
350000,65383,Lawyer,Female,Graduate School,Single,31,No
300000,3396,Teacher,Female,Graduate School,Married,41,Yes
200000,38140,Dealer,Female,Graduate School,Single,28,No
180000,144947,Shopkeeper,Male,Graduate School,Single,27,No
20000,10530,Singer,Female,Graduate School,Single,41,Yes
200000,159381,Shopkeeper,Male,Graduate School,Married,56,Yes
450000,345930,Doctor,Female,Graduate School,Married,42,No
300000,280161,Singer,Female,Graduate School,Married,33,No
40000,10175,Dealer,Male,Graduate School,Single,34,No
20000,15750,Lawyer,Female,Graduate School,Single,45,No
200000,121129,Doctor,Female,Graduate School,Single,24,Yes
750000,32979,Shopkeeper,Male,Graduate School,Single,28,No
40000,21686,Dancer,Female,Graduate School,Married,40,No
250000,113596,Teacher,Female,Graduate School,Single,29,No
250000,186154,Writer,Male,Graduate School,Single,33,No
60000,36613,Dancer,Male,Graduate School,Married,53,Yes
700000,102531,Broker,Female,Graduate School,Single,28,No
100000,42318,Shopkeeper,Male,Graduate School,Single,31,No
400000,330890,Doctor,Male,Graduate School,Single,26,No
150000,56080,Broker,Female,Graduate School,Single,25,No
600000,142493,Singer,Male,Graduate School,Married,43,Yes
300000,139467,Singer,Female,Graduate School,Married,30,No
40000,36844,Dealer,Male,Graduate School,Single,34,No
600000,463939,Singer,Male,Graduate School,Married,35,No
200000,123632,Broker,Male,Graduate School,Married,43,No
550000,368628,Engineer,Male,Graduate School,Married,53,No
450000,217923,Doctor,Male,Graduate School,Single,34,No
60000,36966,Broker,Female,Graduate School,Single,24,No
450000,415676,Singer,Male,Graduate School,Single,43,No
250000,129118,Dealer,Female,Graduate School,Single,29,Yes
750000,490514,Engineer,Male,Graduate School,Single,33,No
550000,199087,Broker,Female,Graduate School,Married,37,No
60000,37075,Lawyer,Male,Graduate School,Single,25,No
450000,355176,Doctor,Female,Graduate School,Single,27,No
300000,3736,Broker,Female,Graduate School,Single,24,No
60000,2268,Teacher,Male,Graduate School,Married,46,No
130000,127538,Writer,Male,Graduate School,Married,39,No
130000,94371,Shopkeeper,Female,Graduate School,Single,40,No
600000,450890,Teacher,Male,Graduate School,Single,32,No
130000,5747,Dealer,Female,Graduate School,Single,22,No
40000,5686,Dealer,Female,Graduate School,Married,42,Yes
40000,18996,Lawyer,Female,Graduate School,Single,28,Yes
80000,36411,Singer,Female,Graduate School,Single,23,No
350000,30591,Dealer,Female,Graduate School,Married,33,No
200000,119750,Teacher,Female,Graduate School,Single,37,No
40000,17772,Lawyer,Male,Graduate School,Single,22,No
500000,165067,Singer,Female,Graduate School,Married,30,Yes
400000,298669,Singer,Female,Graduate School,Single,28,Yes
100000,33877,Dealer,Female,Graduate School,Married,41,No
80000,22434,Broker,Male,Graduate School,Single,28,No
300000,209619,Shopkeeper,Female,University,Single,43,No
40000,14252,Singer,Female,Graduate School,Single,29,No
600000,126129,Teacher,Female,Graduate School,Married,35,No
450000,237150,Singer,Male,Graduate School,Married,40,No
300000,105287,Writer,Male,Graduate School,Married,47,No
180000,83763,Lawyer,Male,Graduate School,Married,40,No
100000,54288,Dancer,Male,Graduate School,Single,30,No
400000,181561,Broker,Female,Graduate School,Single,29,No
350000,193607,Dealer,Female,Graduate School,Married,34,No
500000,130002,Writer,Male,Graduate School,Married,41,No
20000,7716,Dancer,Female,Graduate School,Single,31,No
600000,253579,Dealer,Female,Graduate School,Married,27,No
550000,231441,Dealer,Male,Graduate School,Single,26,Yes
700000,58846,Doctor,Male,Graduate School,Single,49,No
400000,83885,Lawyer,Female,Graduate School,Married,30,No
450000,275047,Teacher,Female,Graduate School,Single,31,No
130000,39212,Shopkeeper,Female,Graduate School,Married,35,No
60000,12478,Broker,Female,Graduate School,Single,27,No
450000,86732,Dealer,Male,Graduate School,Married,47,No
130000,13691,Doctor,Male,Graduate School,Single,29,Yes
300000,174542,Teacher,Male,Graduate School,Single,34,No
550000,423999,Singer,Female,Graduate School,Married,37,No
60000,50687,Dancer,Female,Graduate School,Single,31,No
550000,523699,Lawyer,Female,Graduate School,Single,25,No
500000,417900,Singer,Female,Graduate School,Single,30,No
100000,88482,Singer,Female,Graduate School,Married,51,No
110000,88732,Doctor,Male,Graduate School,Single,51,No
300000,204509,Singer,Female,Graduate School,Single,31,Yes
500000,231911,Writer,Female,Graduate School,Single,25,No
750000,348093,Dealer,Female,Graduate School,Single,35,No
20000,15873,Singer,Female,Graduate School,Single,28,No
300000,68879,Broker,Female,Graduate School,Married,35,No
250000,117632,Singer,Male,Graduate School,Single,44,No
550000,491294,Teacher,Female,Graduate School,Single,33,No
450000,174036,Engineer,Female,Graduate School,Single,26,No
40000,18236,Doctor,Male,Graduate School,Single,26,No
400000,188262,Writer,Female,Graduate School,Married,32,Yes
450000,439683,Broker,Male,Graduate School,Single,29,No
60000,47653,Dancer,Female,Graduate School,Single,28,Yes
550000,94169,Engineer,Female,Graduate School,Married,42,Yes
700000,154279,Engineer,Female,Graduate School,Single,26,No
700000,620631,Dancer,Female,Graduate School,Single,38,No
150000,60793,Doctor,Female,Graduate School,Married,35,No
150000,32344,Shopkeeper,Male,Graduate School,Single,27,No
450000,379709,Broker,Male,Graduate School,Single,32,No
20000,16555,Shopkeeper,Female,Graduate School,Married,34,No
750000,705839,Writer,Female,Graduate School,Single,29,No
110000,108681,Doctor,Female,Graduate School,Single,22,No
700000,374703,Shopkeeper,Female,Graduate School,Single,48,No
400000,361075,Dealer,Male,Graduate School,Single,37,No
100000,93957,Writer,Female,Graduate School,Single,28,No
200000,147594,Shopkeeper,Female,Graduate School,Married,36,No
300000,272799,Teacher,Female,Graduate School,Single,26,No
450000,60653,Doctor,Female,Graduate School,Single,44,No
350000,166371,Singer,Female,Graduate School,Married,39,No
60000,24796,Doctor,Female,Graduate School,Single,24,No
80000,33113,Lawyer,Male,Graduate School,Single,30,No
80000,64029,Dealer,Female,Graduate School,Single,22,No
400000,254550,Dancer,Male,Graduate School,Single,27,Yes
200000,75290,Teacher,Male,Graduate School,Single,28,No
600000,103450,Doctor,Female,Graduate School,Single,23,No
300000,167431,Dancer,Male,Graduate School,Married,43,Yes
550000,437540,Writer,Female,Graduate School,Married,38,No
450000,127167,Engineer,Male,Graduate School,Married,37,No
550000,114606,Doctor,Female,Graduate School,Single,29,Yes
110000,74245,Shopkeeper,Male,Graduate School,Single,26,No
40000,13453,Shopkeeper,Male,Graduate School,Married,41,No
180000,36151,Shopkeeper,Male,Graduate School,Single,32,No
750000,595638,Lawyer,Male,Graduate School,Single,35,No
400000,168138,Singer,Male,Graduate School,Married,45,No
80000,22658,Doctor,Male,Graduate School,Single,33,No
110000,8693,Engineer,Male,Graduate School,Single,30,No
20000,15523,Writer,Female,Graduate School,Single,38,No
250000,224373,Broker,Male,Graduate School,Single,30,No
350000,234500,Singer,Male,Graduate School,Single,27,No
100000,36812,Writer,Male,Graduate School,Single,31,No
450000,268204,Doctor,Male,Graduate School,Single,55,Yes
130000,80836,Engineer,Female,Graduate School,Single,28,Yes
80000,46151,Singer,Male,Graduate School,Married,36,No
400000,288745,Doctor,Male,Graduate School,Single,30,No
750000,435815,Shopkeeper,Female,Graduate School,Married,36,No
250000,180399,Dancer,Male,Graduate School,Single,30,Yes
80000,19166,Engineer,Male,Graduate School,Single,27,No
80000,10063,Writer,Female,Graduate School,Single,27,No
100000,19428,Writer,Female,Graduate School,Single,25,No
150000,126915,Doctor,Male,Graduate School,Single,32,No
80000,56391,Dancer,Male,Graduate School,Married,39,No
450000,148855,Dancer,Male,Graduate School,Married,48,No
100000,6667,Teacher,Male,Graduate School,Single,32,Yes
20000,11777,Doctor,Male,Graduate School,Single,46,No
150000,121110,Dancer,Female,Graduate School,Single,23,No
60000,11469,Writer,Female,Graduate School,Single,33,No
250000,152365,Shopkeeper,Female,Graduate School,Single,24,No
600000,6091,Singer,Male,Graduate School,Married,40,No
550000,123678,Shopkeeper,Female,Graduate School,Single,24,No
200000,16496,Broker,Male,Graduate School,Single,27,Yes
60000,11066,Writer,Female,Graduate School,Single,36,No
80000,16311,Lawyer,Male,Graduate School,Married,34,No
20000,684,Lawyer,Male,Graduate School,Married,60,Yes
180000,82581,Engineer,Male,Graduate School,Single,34,No
110000,59840,Writer,Female,Graduate School,Single,25,No
750000,619716,Broker,Female,Graduate School,Married,37,No
550000,32442,Writer,Female,Graduate School,Single,29,No
110000,95434,Teacher,Male,Graduate School,Married,27,Yes
700000,99248,Dancer,Male,Graduate School,Married,41,No
200000,33400,Dancer,Female,Graduate School,Married,34,Yes
200000,63509,Singer,Male,Graduate School,Single,35,No
80000,70480,Shopkeeper,Male,Graduate School,Single,41,Yes
750000,531102,Engineer,Male,University,Married,56,Yes
300000,283615,Shopkeeper,Male,Graduate School,Married,36,No
80000,9126,Shopkeeper,Male,Graduate School,Single,28,No
400000,261633,Engineer,Female,Graduate School,Married,36,No
80000,64681,Writer,Male,Graduate School,Married,42,Yes
450000,422935,Dancer,Female,Graduate School,Single,30,No
180000,164913,Lawyer,Male,Graduate School,Single,28,No
300000,258938,Singer,Female,Graduate School,Single,24,No
700000,343044,Teacher,Male,Graduate School,Single,36,Yes
400000,355346,Doctor,Female,Graduate School,Single,23,No
100000,86008,Dancer,Female,Graduate School,Married,44,Yes
400000,5567,Writer,Female,Graduate School,Single,25,Yes
60000,14921,Teacher,Female,Graduate School,Single,29,Yes
300000,168211,Engineer,Male,Graduate School,Single,39,No
250000,219046,Singer,Male,Graduate School,Married,45,No
350000,285753,Dancer,Male,Graduate School,Married,38,Yes
500000,194079,Lawyer,Male,Graduate School,Single,36,Yes
180000,10708,Dancer,Male,Graduate School,Single,29,No
700000,140367,Dealer,Female,Graduate School,Single,27,No
600000,529877,Dealer,Male,Graduate School,Single,31,No
80000,60594,Doctor,Female,Graduate School,Married,31,No
550000,376544,Doctor,Male,Graduate School,Single,38,No
150000,126570,Writer,Male,Graduate School,Married,46,No
500000,105099,Teacher,Female,Graduate School,Married,36,No
600000,554217,Singer,Female,Graduate School,Single,26,Yes
110000,38747,Dancer,Male,Graduate School,Single,57,No
750000,501180,Broker,Female,Graduate School,Married,35,No
150000,127831,Lawyer,Male,Graduate School,Married,38,No
110000,86197,Dancer,Female,Graduate School,Single,41,No
300000,137213,Lawyer,Male,Graduate School,Single,33,No
20000,10164,Engineer,Female,Graduate School,Married,40,No
450000,426635,Engineer,Male,Graduate School,Single,33,No
300000,232390,Broker,Female,Graduate School,Single,31,Yes
100000,91641,Shopkeeper,Male,Graduate School,Single,23,No
600000,254823,Writer,Female,Graduate School,Single,36,No
100000,15664,Dealer,Female,Graduate School,Single,22,Yes
80000,68578,Lawyer,Female,Graduate School,Single,23,No
400000,393866,Dealer,Female,Graduate School,Married,42,No
550000,302834,Shopkeeper,Male,Graduate School,Married,42,No
60000,39022,Lawyer,Female,Graduate School,Single,33,No
200000,68710,Teacher,Male,Graduate School,Married,42,No
130000,54132,Dealer,Male,Graduate School,Single,40,No
20000,10501,Engineer,Female,Graduate School,Single,35,No
350000,22346,Dancer,Male,Graduate School,Married,61,No
40000,1045,Broker,Male,Graduate School,Single,33,No
80000,36943,Shopkeeper,Male,Graduate School,Single,27,No
550000,247750,Dealer,Male,Graduate School,Single,35,No
110000,46480,Dancer,Female,Graduate School,Single,30,No
750000,210701,Broker,Female,Graduate School,Single,25,Yes
500000,159372,Writer,Female,Graduate School,Single,28,No
500000,477593,Lawyer,Male,Graduate School,Single,31,No
20000,12335,Engineer,Male,Graduate School,Single,29,No
110000,50622,Teacher,Male,Graduate School,Single,26,No
250000,132834,Writer,Male,Graduate School,Married,42,No
20000,7291,Doctor,Male,Graduate School,Married,50,No
150000,78629,Singer,Female,Graduate School,Married,40,No
40000,27224,Broker,Female,Graduate School,Married,41,No
200000,194228,Writer,Male,Graduate School,Single,33,No
130000,54585,Broker,Male,Graduate School,Single,27,No
350000,49392,Singer,Male,Graduate School,Single,24,No
110000,86638,Doctor,Male,Graduate School,Married,38,No
400000,19751,Doctor,Female,Graduate School,Single,35,No
500000,211094,Teacher,Female,Graduate School,Single,29,No
110000,34629,Singer,Male,Graduate School,Married,44,No
400000,187822,Teacher,Female,Graduate School,Single,25,No
80000,27698,Broker,Female,Graduate School,Married,39,No
350000,91842,Lawyer,Female,Graduate School,Single,31,Yes
400000,317384,Engineer,Male,Graduate School,Single,33,No
100000,65806,Teacher,Female,Graduate School,Single,30,No
600000,238653,Lawyer,Male,Graduate School,Single,30,No
180000,24375,Lawyer,Female,Graduate School,Single,30,No
250000,139808,Dancer,Female,Graduate School,Single,23,No
350000,156711,Dancer,Male,Graduate School,Single,33,No
60000,35362,Lawyer,Male,Graduate School,Single,52,No
40000,4900,Dealer,Female,Graduate School,Single,23,No
700000,308398,Doctor,Female,Graduate School,Single,28,Yes
60000,3290,Dealer,Female,Graduate School,Single,32,No
400000,123397,Lawyer,Female,Graduate School,Single,27,No
400000,11607,Doctor,Female,Graduate School,Single,29,No
20000,6408,Doctor,Male,Graduate School,Single,29,No
80000,18399,Writer,Female,Graduate School,Single,24,No
110000,60818,Broker,Female,Graduate School,Single,29,No
180000,138122,Lawyer,Male,Graduate School,Single,38,No
250000,162566,Engineer,Male,Graduate School,Married,37,No
450000,34978,Dealer,Female,Graduate School,Married,39,No
40000,10026,Writer,Male,Graduate School,Married,36,No
20000,17110,Dancer,Male,Graduate School,Single,29,No
750000,681993,Lawyer,Female,Graduate School,Single,48,No
180000,161279,Writer,Female,Graduate School,Married,37,No
20000,4436,Engineer,Female,Graduate School,Married,30,Yes
60000,58339,Dealer,Male,Graduate School,Single,43,No
750000,17781,Teacher,Male,Graduate School,Single,32,No
110000,16029,Dancer,Female,Graduate School,Married,30,No
130000,52083,Doctor,Female,Graduate School,Single,22,No
350000,259148,Shopkeeper,Female,Graduate School,Single,24,No
150000,46198,Dancer,Male,Graduate School,Single,26,No
130000,12537,Writer,Male,Graduate School,Single,37,No
60000,50006,Lawyer,Male,Graduate School,Married,47,No
600000,429223,Shopkeeper,Female,Graduate School,Single,30,No
180000,155811,Dealer,Male,Graduate School,Married,33,No
180000,137542,Dancer,Male,Graduate School,Married,45,No
350000,78372,Teacher,Male,Graduate School,Single,26,No
40000,30206,Teacher,Male,Graduate School,Married,39,Yes
100000,28976,Singer,Female,Graduate School,Married,52,Yes
350000,156566,Shopkeeper,Female,Graduate School,Single,29,Yes
250000,130749,Writer,Female,Graduate School,Single,22,No
300000,144172,Dancer,Male,Graduate School,Married,46,No
180000,67768,Singer,Male,Graduate School,Single,26,No
100000,68979,Engineer,Female,Graduate School,Single,28,No
600000,366036,Singer,Male,Graduate School,Single,33,No
450000,211879,Engineer,Male,Graduate School,Single,24,No
400000,363896,Dancer,Male,Graduate School,Single,37,No
750000,526138,Lawyer,Female,Graduate School,Married,53,No
100000,84314,Dealer,Female,Graduate School,Single,26,No
400000,220647,Teacher,Male,Graduate School,Single,26,Yes
60000,57701,Broker,Female,Graduate School,Single,31,No
350000,47288,Dealer,Male,Graduate School,Single,34,No
80000,11862,Teacher,Female,Graduate School,Single,23,No
110000,16732,Broker,Female,Graduate School,Single,30,No
350000,14671,Engineer,Female,Graduate School,Single,29,Yes
300000,143791,Dealer,Female,Graduate School,Single,23,No
450000,395706,Teacher,Male,Graduate School,Single,31,No
100000,19261,Dancer,Female,Graduate School,Married,37,No
